Date,value
2022-02-03,51.97581100463867
2022-02-04,52.52980422973633
2022-02-07,52.59234619140625
2022-02-08,53.432254791259766
2022-02-09,53.36969757080078
2022-02-10,53.048038482666016
2022-02-11,52.77104949951172
2022-02-14,52.33322143554688
2022-02-15,53.68243789672852
2022-02-16,53.932613372802734
2022-02-17,52.86040115356445
2022-02-18,52.833595275878906
2022-02-22,52.40470504760742
2022-02-23,51.52012634277344
2022-02-24,51.26100540161133
2022-02-25,52.931884765625
2022-02-28,52.86933135986328
2022-03-01,51.18953323364258
2022-03-02,52.7978630065918
2022-03-03,52.5744743347168
2022-03-04,51.68988800048828
2022-03-07,51.06443786621094
2022-03-08,50.61767959594727
2022-03-09,51.85966491699219
2022-03-10,51.30568313598633
2022-03-11,51.55587768554688
2022-03-14,51.55587768554688
2022-03-15,51.663082122802734
2022-03-16,52.78891754150391
2022-03-17,52.6995735168457
2022-03-18,52.12771224975586
2022-03-21,52.4495735168457
2022-03-22,52.836158752441406
2022-03-23,51.70337677001953
2022-03-24,52.06299209594727
2022-03-25,52.79121398925781
2022-03-28,52.56644821166992
2022-03-29,53.86104965209961
2022-03-30,52.710296630859375
2022-03-31,52.26076889038086
2022-04-01,52.40462112426758
2022-04-04,52.107940673828125
2022-04-05,51.19991302490234
2022-04-06,51.00212478637695
2022-04-07,49.79742431640625
2022-04-08,49.50075149536133
2022-04-11,49.76145553588867
2022-04-12,49.40184783935547
2022-04-13,50.10309600830078
2022-04-14,49.71650695800781
2022-04-18,49.36588668823242
2022-04-19,50.68746948242188
2022-04-20,51.00212478637695
2022-04-21,50.36381149291992
2022-04-22,49.3748779296875
2022-04-25,49.392852783203125
2022-04-26,48.21513366699219
2022-04-27,47.87348937988281
2022-04-28,48.76354598999024
2022-04-29,47.08234786987305
2022-05-02,47.13629150390625
2022-05-03,47.82854080200195
2022-05-04,48.7095947265625
2022-05-05,47.25317001342773
2022-05-06,46.80364990234375
2022-05-09,45.94056701660156
2022-05-10,45.356204986572266
2022-05-11,44.951637268066406
2022-05-12,45.23933410644531
2022-05-13,45.98551559448242
2022-05-16,45.778751373291016
2022-05-17,47.1722526550293
2022-05-18,46.11138916015625
2022-05-19,45.6348991394043
2022-05-20,45.52701568603516
2022-05-23,46.19230270385742
2022-05-24,46.18331146240234
2022-05-25,46.71374130249024
2022-05-26,47.52287292480469
2022-05-27,48.2960319519043
2022-05-31,48.03532409667969
2022-06-01,47.7386474609375
2022-06-02,48.36796569824219
2022-06-03,47.7656135559082
2022-06-06,47.92744064331055
2022-06-07,48.34098815917969
2022-06-08,47.56782913208008
2022-06-09,46.39009094238281
2022-06-10,45.38317108154297
2022-06-13,43.34236526489258
2022-06-14,43.38731384277344
2022-06-15,43.78289794921875
2022-06-16,42.06573867797852
2022-06-17,42.65011215209961
2022-06-21,43.27546310424805
2022-06-22,43.375301361083984
2022-06-23,43.493289947509766
2022-06-24,44.63690185546875
2022-06-27,44.67320251464844
2022-06-28,44.39184188842773
2022-06-29,43.94710159301758
2022-06-30,43.86542510986328
2022-07-01,44.82749938964844
2022-07-05,44.881954193115234
2022-07-06,44.39184188842773
2022-07-07,44.60968017578125
2022-07-08,44.491676330566406
2022-07-11,44.037864685058594
2022-07-12,44.25570297241211
2022-07-13,43.79280471801758
2022-07-14,43.13932037353516
2022-07-15,44.06509017944336
2022-07-18,44.09232711791992
2022-07-19,45.42652893066406
2022-07-20,45.85312271118164
2022-07-21,45.92571640014648
2022-07-22,45.71697616577149
2022-07-25,46.2524642944336
2022-07-26,46.10723876953125
2022-07-27,47.00579452514648
2022-07-28,47.3779182434082
2022-07-29,47.86803436279297
2022-08-01,47.88618850708008
2022-08-02,47.24177932739258
2022-08-03,47.65019989013672
2022-08-04,47.14193344116211
2022-08-05,47.42330551147461
2022-08-08,47.75004959106445
2022-08-09,47.804500579833984
2022-08-10,48.621360778808594
2022-08-11,49.09333801269531
2022-08-12,49.8285026550293
2022-08-15,50.04632568359375
2022-08-16,50.34585189819336
2022-08-17,49.71051406860352
2022-08-18,49.81034469604492
2022-08-19,49.03886795043945
2022-08-22,47.78635025024414
2022-08-23,47.5594482421875
2022-08-24,47.5322151184082
2022-08-25,48.194786071777344
2022-08-26,47.123779296875
2022-08-29,46.42491149902344
2022-08-30,46.06187057495117
2022-08-31,45.7078971862793
2022-09-01,45.29946899414063
2022-09-02,45.12701797485352
2022-09-06,44.41905975341797
2022-09-07,45.0907096862793
2022-09-08,45.41745376586914
2022-09-09,46.19800567626953
2022-09-12,46.7335090637207
2022-09-13,45.13609313964844
2022-09-14,44.9818000793457
2022-09-15,45.05440521240234
2022-09-16,45.14516830444336
2022-09-19,45.78946685791016
2022-09-20,45.367286682128906
2022-09-21,44.8441276550293
2022-09-22,43.74275588989258
2022-09-23,42.8708381652832
2022-09-26,42.0448112487793
2022-09-27,41.429874420166016
2022-09-28,42.31097412109375
2022-09-29,41.108642578125
2022-09-30,41.19124984741211
2022-10-03,41.88878631591797
2022-10-04,43.50413131713867
2022-10-05,42.8800163269043
2022-10-06,42.48535919189453
2022-10-07,41.56755828857422
2022-10-10,41.66851043701172
2022-10-11,42.09070587158203
2022-10-12,41.96220779418945
2022-10-13,43.439884185791016
2022-10-14,42.81577301025391
2022-10-17,43.88042831420898
2022-10-18,43.972206115722656
2022-10-19,43.439884185791016
2022-10-20,42.54042434692383
2022-10-21,43.32974624633789
2022-10-24,43.68768310546875
2022-10-25,44.550418853759766
2022-10-26,44.51371383666992
2022-10-27,44.76152420043945
2022-10-28,45.982208251953125
2022-10-31,46.165771484375
2022-11-01,46.15658950805664
2022-11-02,45.110294342041016
2022-11-03,44.54125213623047
2022-11-04,45.486595153808594
2022-11-07,45.761940002441406
2022-11-08,45.578372955322266
2022-11-09,44.86248397827149
2022-11-10,47.25796890258789
2022-11-11,47.2028923034668
2022-11-14,46.58796691894531
2022-11-15,47.01015853881836
2022-11-16,46.30344772338867
2022-11-17,45.96385192871094
2022-11-18,46.29426193237305
2022-11-21,46.46864318847656
2022-11-22,46.96426010131836
2022-11-23,46.91837310791016
2022-11-25,47.30385971069336
2022-11-28,46.38604736328125
2022-11-29,46.83576965332031
2022-11-30,47.64344024658203
2022-12-01,47.588375091552734
2022-12-02,47.60673141479492
2022-12-05,45.945499420166016
2022-12-06,45.59672927856445
2022-12-07,45.46824264526367
2022-12-08,45.633445739746094
2022-12-09,45.46824264526367
2022-12-12,45.62425994873047
2022-12-13,45.5324821472168
2022-12-14,44.92673110961914
2022-12-15,44.08234405517578
2022-12-16,43.57754898071289
2022-12-19,43.59684371948242
2022-12-20,43.87248611450195
2022-12-21,44.41457748413086
2022-12-22,44.047061920166016
2022-12-23,44.45132446289063
2022-12-27,44.47888946533203
2022-12-28,43.71628952026367
2022-12-29,44.57996368408203
2022-12-30,44.22163009643555
2023-01-03,44.2032585144043
2023-01-04,44.59833526611328
2023-01-05,44.001121520996094
2023-01-06,44.97504425048828
2023-01-09,44.70858383178711
2023-01-10,45.06692123413086
2023-01-11,45.82032012939453
2023-01-12,46.536991119384766
2023-01-13,46.67481231689453
2023-01-17,46.58293533325195
2023-01-18,45.590633392333984
2023-01-19,45.23230743408203
2023-01-20,45.893829345703125
2023-01-23,46.169471740722656
2023-01-24,45.80195617675781
2023-01-25,45.618202209472656
2023-01-26,45.93059158325195
2023-01-27,46.51861190795898
2023-01-30,46.0867805480957
2023-01-31,47.29040145874024
2023-02-01,47.75898742675781
2023-02-02,48.92585372924805
2023-02-03,48.98098373413086
2023-02-06,48.12651062011719
2023-02-07,48.41133117675781
2023-02-08,47.89681243896485
2023-02-09,47.23527145385742
2023-02-10,47.4557991027832
2023-02-13,47.87843322753906
2023-02-14,47.648738861083984
2023-02-15,48.02543640136719
2023-02-16,47.61198043823242
2023-02-17,47.77737045288086
2023-02-21,46.527809143066406
2023-02-22,46.45430374145508
2023-02-23,46.72993850708008
2023-02-24,46.4359245300293
2023-02-27,46.4634895324707
2023-02-28,46.42673873901367
2023-03-01,46.02246856689453
2023-03-02,45.77439498901367
2023-03-03,46.270545959472656
2023-03-06,45.507938385009766
2023-03-07,44.66265106201172
2023-03-08,44.72697067260742
2023-03-09,42.898555755615234
2023-03-10,41.85113525390625
2023-03-13,40.004356384277344
2023-03-14,40.73939514160156
2023-03-15,40.42699813842773
2023-03-16,41.16204071044922
2023-03-17,39.407135009765625
2023-03-20,39.83430480957031
2023-03-21,40.87208557128906
2023-03-22,39.04669189453125
2023-03-23,38.305419921875
2023-03-24,39.09302520751953
2023-03-27,39.491458892822266
2023-03-28,39.35247802734375
2023-03-29,39.66751480102539
2023-03-30,39.41733169555664
2023-03-31,40.15860366821289
2023-04-03,39.90843200683594
2023-04-04,39.23201370239258
2023-04-05,38.97257232666016
2023-04-06,39.324668884277344
2023-04-10,39.51926040649414
2023-04-11,39.7045783996582
2023-04-12,39.29687881469727
2023-04-13,39.5841178894043
2023-04-14,39.10229110717773
2023-04-17,39.75090408325195
2023-04-18,39.12082290649414
2023-04-19,39.77870178222656
2023-04-20,39.35247802734375
2023-04-21,39.16716003417969
2023-04-24,39.05595397949219
2023-04-25,37.89772033691406
2023-04-26,37.712398529052734
2023-04-27,38.44440841674805
2023-04-28,38.926231384277344
2023-05-01,38.47220993041992
2023-05-02,36.98964691162109
2023-05-03,36.961856842041016
2023-05-04,36.23911285400391
2023-05-05,37.28616714477539
2023-05-08,36.88772964477539
2023-05-09,36.43369674682617
2023-05-10,36.43369674682617
2023-05-11,36.03525924682617
2023-05-12,35.93333435058594
2023-05-15,36.489295959472656
2023-05-16,35.99819564819336
2023-05-17,37.45295333862305
2023-05-18,37.65679931640625
2023-05-19,37.2213020324707
2023-05-22,37.84211730957031
2023-05-23,38.06450653076172
2023-05-24,37.33248901367188
2023-05-25,36.943321228027344
2023-05-26,37.434417724609375
2023-05-30,37.4992790222168
2023-05-31,36.943321228027344
2023-06-01,37.32322311401367
2023-06-02,39.24127197265625
2023-06-05,38.28688430786133
2023-06-06,39.84356689453125
2023-06-07,41.06666946411133
2023-06-08,40.62189865112305
2023-06-09,40.23273468017578
2023-06-12,40.03815078735352
2023-06-13,40.46438217163086
2023-06-14,39.815765380859375
2023-06-15,40.20494079589844
2023-06-16,40.09375
2023-06-20,39.64543914794922
2023-06-21,39.22428131103516
2023-06-22,38.39130783081055
2023-06-23,37.70809173583984
2023-06-26,38.42874526977539
2023-06-27,39.04645538330078
2023-06-28,38.83119201660156
2023-06-29,39.53313064575195
2023-06-30,39.27107620239258
2023-07-03,39.87942123413086
2023-07-05,39.43953704833984
2023-07-06,38.849910736083984
2023-07-07,39.35530471801758
2023-07-10,39.83262252807617
2023-07-11,40.45033645629883
2023-07-12,41.00251770019531
2023-07-13,41.4423942565918
2023-07-14,40.96508026123047
2023-07-17,41.47983551025391
2023-07-18,42.41575622558594
2023-07-19,43.22064208984375
2023-07-20,42.95858383178711
2023-07-21,42.80884552001953
2023-07-24,43.49205780029297
2023-07-25,43.14576721191406
2023-07-26,44.14719772338867
2023-07-27,43.604373931884766
2023-07-28,43.931941986083984
2023-07-31,44.01617050170898
2023-08-01,43.69796371459961
2023-08-02,43.51078414916992
2023-08-03,43.51078414916992
2023-08-04,43.56692886352539
2023-08-07,44.14719772338867
2023-08-08,43.71668243408203
2023-08-09,43.34231948852539
2023-08-10,43.164493560791016
2023-08-11,43.108341217041016
2023-08-14,42.66845703125
2023-08-15,41.71381759643555
2023-08-16,41.2458610534668
2023-08-17,41.06803512573242
2023-08-18,41.16162872314453
2023-08-21,40.731101989746094
2023-08-22,40.23506927490234
2023-08-23,40.72174072265625
2023-08-24,40.75917816162109
2023-08-25,40.60943603515625
2023-08-28,41.17098617553711
2023-08-29,41.54535675048828
2023-08-30,41.4985580444336
2023-08-31,41.51728057861328
2023-09-01,42.07882690429688
2023-09-05,41.02124786376953
2023-09-06,40.77789306640625
2023-09-07,40.60943603515625
2023-09-08,40.70302581787109
2023-09-11,40.70302581787109
2023-09-12,40.80598068237305
2023-09-13,40.3941764831543
2023-09-14,41.189701080322266
2023-09-15,41.03995513916016
2023-09-18,40.55631256103516
2023-09-19,40.49953079223633
2023-09-20,40.1777229309082
2023-09-21,39.36375427246094
2023-09-22,39.16499710083008
2023-09-25,39.4205436706543
2023-09-26,38.68229675292969
2023-09-27,38.78641128540039
2023-09-28,39.23125076293945
2023-09-29,39.2785758972168
2023-10-02,38.62550735473633
2023-10-03,37.773685455322266
2023-10-04,38.01976013183594
2023-10-05,38.47407150268555
2023-10-06,38.4835319519043
2023-10-09,38.710693359375
2023-10-10,39.004093170166016
2023-10-11,39.32590103149414
2023-10-12,38.710693359375
2023-10-13,38.1428108215332
2023-10-16,38.93784713745117
2023-10-17,39.44894409179688
2023-10-18,38.49300003051758
2023-10-19,37.85886764526367
2023-10-20,37.17740631103516
2023-10-23,36.87453842163086
2023-10-24,36.96918487548828
2023-10-25,36.439151763916016
2023-10-26,37.044898986816406
2023-10-27,36.42023086547852
2023-10-30,36.82721328735352
2023-10-31,37.19633102416992
2023-11-01,37.51813888549805
2023-11-02,39.098751068115234
2023-11-03,40.36701583862305
2023-11-06,39.7896728515625
2023-11-07,39.29750442504883
2023-11-08,38.91891860961914
2023-11-09,38.246917724609375
2023-11-10,38.4267463684082
2023-11-13,38.38889694213867
2023-11-14,40.85918045043945
2023-11-15,41.029544830322266
2023-11-16,40.28183364868164
2023-11-17,40.736141204833984
2023-11-20,40.77400588989258
2023-11-21,40.24397277832031
2023-11-22,40.423805236816406
2023-11-24,40.49953079223633
2023-11-27,40.39540863037109
2023-11-28,40.43326950073242
2023-11-29,40.736141204833984
2023-11-30,40.84025955200195
2023-12-01,42.46818542480469
2023-12-04,43.23483276367188
2023-12-05,42.73319625854492
2023-12-06,42.61962127685547
2023-12-07,43.301082611083984
2023-12-08,43.61341857910156
2023-12-11,43.70806503295898
2023-12-12,43.6985969543457
2023-12-13,45.65779495239258
2023-12-14,47.09642791748047
2023-12-15,46.50015258789063
2023-12-18,46.237979888916016
2023-12-19,46.98160171508789
2023-12-20,46.32377624511719
2023-12-21,46.80046463012695
2023-12-22,46.9530029296875
2023-12-26,47.62988662719727
2023-12-27,47.61082458496094
2023-12-28,47.706153869628906
2023-12-29,46.88626480102539
2024-01-02,46.80046463012695
2024-01-03,45.45622634887695
2024-01-04,45.55156326293945
2024-01-05,45.58016586303711
2024-01-08,46.14264678955078
2024-01-09,45.57062911987305
2024-01-10,45.76130294799805
2024-01-11,45.38949203491211
2024-01-12,45.3132209777832
2024-01-16,44.626800537109375
2024-01-17,44.19778823852539
2024-01-18,44.24545669555664
2024-01-19,45.10348510742188
2024-01-22,46.07590866088867
2024-01-23,45.65642547607422
2024-01-24,45.47528839111328
2024-01-25,45.799434661865234
2024-01-26,46.02824783325195
2024-01-29,46.62885665893555
2024-01-30,46.28564834594727
2024-01-31,44.69353866577149
2024-02-01,44.60773468017578
2024-02-02,44.22638320922852
2024-02-05,43.64484024047852
2024-02-06,43.57810592651367
2024-02-07,43.34930038452149
2024-02-08,43.768775939941406
2024-02-09,44.274051666259766
2024-02-12,45.17021560668945
2024-02-13,43.39696502685547
2024-02-14,44.092918395996094
2024-02-15,45.494361877441406
2024-02-16,45.08441925048828
2024-02-20,44.6458740234375
2024-02-21,44.47426223754883
2024-02-22,44.35985565185547
2024-02-23,44.33126068115234
2024-02-26,44.04525375366211
2024-02-27,44.274051666259766
2024-02-28,44.169189453125
2024-02-29,44.63633728027344
2024-03-01,44.6458740234375
2024-03-04,44.38846206665039
2024-03-05,44.87467193603516
2024-03-06,44.97954559326172
2024-03-07,45.09394836425781
2024-03-08,45.3322868347168
2024-03-11,45.25601959228516
2024-03-12,44.88421249389648
2024-03-13,44.893741607666016
2024-03-14,43.99758529663086
2024-03-15,44.24545669555664
2024-03-18,44.051719665527344
2024-03-19,44.27231216430664
2024-03-20,45.33692169189453
2024-03-21,45.82606506347656
2024-03-22,44.9820556640625
2024-03-25,45.0012321472168
2024-03-26,44.72309494018555
2024-03-27,46.08501815795898
2024-03-28,46.43030548095703
2024-04-01,45.64383316040039
2024-04-02,44.8669548034668
2024-04-03,45.0012321472168
2024-04-04,44.76145553588867
2024-04-05,44.85736083984375
2024-04-08,45.36569213867188
2024-04-09,45.653419494628906
2024-04-10,43.85989761352539
2024-04-11,44.03253555297852
2024-04-12,43.55298614501953
2024-04-15,43.25566101074219
2024-04-16,42.79528427124024
2024-04-17,42.613059997558594
2024-04-18,42.92956161499024
2024-04-19,43.77358627319336
2024-04-22,44.34904098510742
2024-04-23,45.05877685546875
2024-04-24,45.11632537841797
2024-04-25,44.41617965698242
2024-04-26,44.435359954833984
2024-04-29,44.5600471496582
2024-04-30,43.81194686889648
2024-05-01,44.34904098510742
2024-05-02,45.01082229614258
2024-05-03,45.30815124511719
2024-05-06,45.68219757080078
2024-05-07,45.69178771972656
2024-05-08,45.86442947387695
2024-05-09,46.35356903076172
2024-05-10,46.21929931640625
2024-05-13,46.29602813720703
2024-05-14,46.86189651489258
2024-05-15,46.86189651489258
2024-05-16,46.89067077636719
2024-05-17,47.015357971191406
2024-05-20,46.54539489746094
2024-05-21,46.67007064819336
2024-05-22,46.2480697631836
2024-05-23,45.26018905639648
2024-05-24,45.576698303222656
2024-05-28,45.14509582519531
2024-05-29,44.50249862670898
2024-05-30,45.21223068237305
2024-05-31,45.72055435180664
2024-06-03,45.52873992919922
2024-06-04,45.11632537841797
2024-06-05,45.29855728149414
2024-06-06,45.20264434814453
2024-06-07,44.847774505615234
2024-06-10,44.34904098510742
2024-06-11,44.00376129150391
2024-06-12,44.895729064941406
2024-06-13,44.62717819213867
2024-06-14,44.157222747802734
2024-06-17,44.60799407958984
2024-06-18,44.72309494018555
2024-06-20,44.82859420776367
2024-06-21,44.67513656616211
2024-06-24,45.25576019287109
2024-06-25,44.77431488037109
2024-06-26,44.803199768066406
2024-06-27,45.17872619628906
2024-06-28,45.93941116333008
2024-07-01,45.66017150878906
2024-07-02,45.929779052734375
2024-07-03,45.76608657836914
2024-07-05,45.4194450378418
2024-07-08,45.5061149597168
2024-07-09,45.746829986572266
2024-07-10,46.59417343139648
2024-07-11,48.27922821044922
2024-07-12,48.48143005371094
2024-07-15,49.61764526367188
2024-07-16,51.41824722290039
2024-07-17,51.82265853881836
2024-07-18,51.2064094543457
2024-07-19,51.00420379638672
2024-07-22,51.716739654541016
2024-07-23,52.45816802978516
2024-07-24,51.40861892700195
2024-07-25,52.50630569458008
2024-07-26,53.33439636230469
2024-07-29,52.69888687133789
2024-07-30,53.257362365722656
2024-07-31,53.016639709472656
2024-08-01,51.5049057006836
2024-08-02,50.18574523925781
2024-08-05,48.66437911987305
2024-08-06,49.06879425048828
2024-08-07,48.837703704833984
2024-08-08,49.57912826538086
2024-08-09,49.69467544555664
2024-08-12,48.98213958740234
2024-08-13,49.78133773803711
2024-08-14,49.85836791992188
2024-08-15,50.70570755004883
2024-08-16,51.15826416015625
2024-08-19,51.581939697265625
2024-08-20,50.89828109741211
2024-08-21,51.23529815673828
2024-08-22,51.21603393554688
2024-08-23,53.06478118896485
2024-08-26,53.055152893066406
2024-08-27,52.75666046142578
2024-08-28,52.862579345703125
2024-08-29,53.04552459716797
2024-08-30,53.3729133605957
2024-09-03,52.54482650756836
2024-09-04,52.42927932739258
2024-09-05,52.16929244995117
2024-09-06,51.41824722290039
2024-09-09,51.35084533691406
2024-09-10,51.2064094543457
2024-09-11,50.88865661621094
2024-09-12,51.581939697265625
2024-09-13,52.85294723510742
2024-09-16,53.3729133605957
2024-09-17,53.64251708984375
2024-09-18,53.83509826660156
2024-09-19,54.80760955810547
2024-09-20,54.11433410644531
2024-09-23,54.0755615234375
2024-09-24,53.76539611816406
2024-09-25,53.11598587036133
2024-09-26,53.2129135131836
2024-09-27,53.30015182495117
2024-09-30,53.65877532958984
2024-10-01,52.728275299072266
2024-10-02,52.51503372192383
2024-10-03,52.485958099365234
2024-10-04,53.18383407592773
2024-10-07,52.67011642456055
2024-10-08,52.64104461669922
2024-10-09,52.9415168762207
2024-10-10,52.71858215332031
2024-10-11,53.80416488647461
2024-10-14,54.25972366333008
2024-10-15,54.850982666015625
2024-10-16,55.67485046386719
2024-10-17,55.72332000732422
2024-10-18,55.41315460205078
2024-10-21,54.094947814941406
2024-10-22,54.23064422607422
2024-10-23,53.99802017211914
2024-10-24,54.32757186889648
